farmer_id,name,location,product,land_size
F3182,Unknown,Karnataka,Rice,2.84
F8058,Unknown,UP,Maize,5.05
F6251x,Unknown,Haryana,Rice,1.19
F2957,Rajesh,Karnataka,Wheat,3.35
F5513,Ravi,Maharashtra,Rice,3.85
F9075,Sunil,Maharashtra,Wheat,4.7
F4082x,Sunil,Maharashtra,Maize,3.36
F4008,Amit,UP,Maize,4.54
F9049,Amit,Karnataka,Wheat,3.46
F6741x,Sunil,Maharashtra,Soybean,3.44
F4811,Amit,Unknown,Wheat,3.43
F8827,Unknown,Unknown,Rice,4.13
F4434,Sunil,UP,Rice,4.56
F5064,Amit,Unknown,Soybean,4.22
F5867,Rajesh,Haryana,Maize,3.15
F8320,Ravi,Unknown,Soybean,3.28
F3462,Ravi,Haryana,Potato,2.58
F3612,Amit,Haryana,Potato,2.92
F3324,Ravi,UP,Rice,3.62
F3218,Unknown,Unknown,Soybean,4.92
F5504,Manoj,UPx,Rice,3.38
F8866,Sunil,Haryana,Soybean,4.05
F4716,Unknown,Maharashtra,Maize,4.8
F5960,Rajesh,Haryana,Rice,3.46
F9628,Manoj,Unknown,Potato,3.54
F8574,Rajeshx,Punjab,Wheat,4.53
F1566,Sunil,Haryana,Wheat,2.88
F2527,Unknown,Unknown,Rice,2.81
F8216,Rajesh,Maharashtra,Wheatx,4.44
F4972,Amit,UPx,Soybean,1.04
F5284,Manoj,Maharashtra,Soybean,1.17
F5241,Amit,Unknown,Wheatx,3.63
F7304,Unknown,Haryana,Wheat,2.82
F3142,Rajesh,Karnataka,Rice,4.42
F4021,Amit,Haryana,Soybean,3.53
F2480,Amit,Haryana,Wheatx,4.98
F8895,Sunil,Unknown,Wheat,1.22
F1167,Unknown,UP,Maize,1.23
F7376,Unknown,UP,Wheat,2.75
F2633,Unknownx,Haryana,Maize,3.75
F5873,Manoj,Unknown,Soybean,4.62
F6134,Manoj,Punjab,Maize,1.23
F6533,Unknown,Karnataka,Rice,3.22
F7360,Unknown,Karnataka,Wheat,3.67
F5141,Manoj,Karnataka,Wheat,3.31
F3114,Sunilx,Karnataka,Soybean,2.91
F1477x,Ravi,Maharashtra,Rice,4.44
F9333,Ravi,Unknown,Rice,4.64
F3750,Unknown,Unknown,Potato,4.51
F2584,Amit,UP,Rice,3.57
F9055,Sunil,Haryana,Wheat,3.77
F8199,Unknown,Haryana,Potato,4.7
F8019,Unknown,Punjab,Maize,1.3
F5391,Sunil,Maharashtra,Wheatx,3.28
F2719,Rajesh,Punjab,Rice,2.76
F3831x,Manoj,Haryana,Soybean,2.63
F5298,Manoj,UP,Rice,1.2
F9566,Unknown,Haryana,Wheat,2.88
F4400,Manoj,Unknown,Potato,1.22
F5027,Ravix,Karnataka,Potato,3.33
F3699,Ravix,Karnataka,Soybean,4.65
F4851,Sunilx,Haryanax,Potato,2.94
F2407,Manoj,Maharashtra,Soybean,3.37
F4313,Ravi,Unknown,Wheat,2.82
F3024,Ravi,Haryana,Wheat,4.74
F6619,Amit,Karnataka,Potato,4.46
F1196,Rajesh,Punjab,Soybean,4.63
F2721,Unknown,Unknown,Soybean,4.56
F1898,Sunil,UP,Maize,1.19
F6598,Sunil,UP,Soybean,4.56
F7592,Amit,Karnataka,Soybean,2.64
F7480x,Amit,Punjab,Maize,1.23
F6601,Rajesh,Punjab,Potato,3.78
F5770,Unknown,Karnataka,Soybean,4.75
F4000,Rajesh,Haryana,Rice,3.33
F1938,Sunil,Haryana,Potato,1.28
F6879,Unknown,Haryana,Soybean,4.29
F9109,Sunil,Maharashtra,Rice,1.16
F4360,Sunil,Punjab,Maize,3.91
F4217,Sunil,Punjab,Maizex,4.8
F2707,Ravi,Unknown,Maize,4.37
F6515,Unknown,Maharashtra,Soybean,3.77
F4167,Ravi,Karnataka,Potato,2.96
F7316,Sunilx,Unknown,Soybean,3.38
F1256,Manojx,Haryana,Potato,2.98
F3014,Rajesh,Haryana,Potato,2.72
F3100,Unknown,Karnataka,Potato,3.58
F9465,Rajesh,UP,Potato,4.8
F8576x,Manojx,Karnataka,Potato,2.97
F2637,Manoj,Punjab,Soybean,1.28
F9421,Unknown,Karnataka,Soybean,2.68
F8350,Sunil,Karnataka,Potato,2.53
F4600,Ravi,Unknownx,Maize,4.48
F9587,Rajesh,Unknown,Wheat,1.15
F8568,Sunil,Unknown,Rice,2.94
F1386,Ravi,Unknown,Wheat,4.8
F5060,Sunil,Unknown,Rice,4.78
F8412,Manoj,Unknown,Potato,3.59
F6249,Ravi,Punjab,Rice,3.51
F7820,Manoj,Unknown,Maize,5.5
F3079,Unknown,Unknown,Maize,1.26
F5281,Manoj,Haryana,Rice,4.29
F4980,Sunil,Haryana,Wheat,1.26
F8110,Amit,Haryana,Soybean,4.71
F4076,Sunil,Maharashtra,Soybean,4.39
F7636,Sunil,Haryana,Rice,5.18
F7209,Ravi,Haryana,Maize,3.45
F5842,Rajesh,Punjab,Rice,3.33
F4498,Sunil,Maharashtra,Maize,1.17
F2684,Ravi,Haryana,Potato,3.6
F6451,Ravi,Unknown,Maize,4.75
F7671,Ravi,Unknown,Rice,5.1
F8841,Unknown,Maharashtra,Rice,3.67
F5161,Rajesh,Maharashtra,Maize,4.24
F5140,Manojx,UP,Wheat,3.5
F9741,Rajesh,Maharashtra,Wheat,1.22
F5074,Manoj,Punjab,Potato,2.74
F3757,Ravi,UP,Soybean,4.66
F9006,Amit,Haryanax,Soybean,3.67
F4044,Ravi,Haryana,Maize,3.55
F6701,Unknown,Punjab,Potato,4.68
F1222,Unknown,Punjab,Rice,2.89
F7447,Manoj,UP,Wheat,4.82
F7041,Sunil,Haryana,Wheat,4.87
F5051,Manoj,Punjabx,Rice,3.5
F3706,Sunil,Karnataka,Potato,1.17
F1166,Manoj,Haryana,Wheat,4.24
F4040,Rajesh,Karnataka,Wheat,3.46
F4859,Unknown,Karnataka,Maizex,2.86
F5949,Unknown,Karnataka,Wheat,1.15
F6469,Amit,Punjab,Soybean,5.06
F7393,Rajesh,Unknown,Maize,2.75
F6758,Sunil,Haryana,Potato,4.76
F8668,Unknown,Unknown,Maize,2.84
F4355,Ravi,Maharashtra,Maize,1.08
F2032,Amit,UP,Wheat,1.1
F5348x,Ravi,Haryana,Potato,3.67
F4127,Manoj,UP,Potato,3.88
F3753,Unknown,Maharashtra,Wheatx,3.5
F7726,Sunil,UP,Wheat,4.35
F7137,Sunil,Haryana,Rice,1.26
F2559,Rajesh,Unknown,Maize,3.35
F3192,Amitx,Maharashtra,Soybean,3.56
F2784,Rajesh,UP,Wheat,3.57
F7834,Manoj,Karnataka,Soybean,3.44
F3395,Ravi,Haryana,Maize,2.63
F1560,Rajeshx,Haryana,Soybean,4.85
F8522,Unknown,Maharashtra,Wheat,3.02
F7970,Manoj,Punjab,Soybean,4.45
F9679,Sunil,Karnataka,Maize,1.21
F7699,Rajesh,Maharashtra,Maize,3.31
F1015,Unknown,Unknown,Potato,1.2
F8688,Unknown,Maharashtra,Rice,3.46
F5127,Ravi,Maharashtra,Wheat,1.25
F4975,Unknown,Maharashtra,Potato,3.56
F5328,Ravi,Haryana,Soybean,2.93
F4653,Unknown,Unknown,Potato,4.5
F9960,Amit,UP,Wheatx,2.92
F2131,Unknownx,Punjab,Potato,3.36
F9338,Unknown,Unknown,Soybean,4.92
F5807x,Unknown,Maharashtrax,Potato,4.76
F6100,Manoj,UP,Maize,2.79
F1786,Ravi,Haryana,Maize,3.32
F2682,Ravi,UP,Soybean,3.44
F5040,Manoj,Haryana,Soybean,3.01
F7323,Sunil,Karnataka,Rice,4.53
F6189,Unknown,Punjab,Potato,4.73
F4258,Unknown,Unknown,Maize,1.21
F3576,Ravi,UP,Maize,2.94
F8526,Sunil,Maharashtra,Maize,2.81
F8368,Amit,Maharashtra,Soybean,4.7
F7766,Unknown,Unknown,Potato,3.08
F4046,Manoj,Unknown,Potatox,3.51
F4409,Manoj,Punjab,Soybean,5.36
F6011,Manoj,Karnataka,Potato,3.55
F7055x,Unknown,Punjab,Rice,4.44
F1927x,Sunil,Maharashtra,Rice,1.2
F8669,Rajesh,Maharashtra,Maize,4.21
F6594,Manoj,Haryana,Rice,3.55
F8327,Unknown,Karnataka,Rice,3.55
F4459,Ravi,Unknown,Potato,1.25
F6617,Ravi,Haryana,Wheat,4.59
F5030,Unknown,Haryana,Maize,3.64
F8863,Ravi,UP,Soybean,3.55
F1684,Manoj,Maharashtra,Maize,3.38
F9915,Amit,Maharashtra,Maize,2.71
F9732,Amitx,Punjab,Potato,1.17
F4467,Amit,Haryana,Maize,2.82
F2897,Sunil,Unknown,Soybean,4.39
F4289,Ravi,Maharashtra,Wheat,1.23
F3687,Amit,Haryana,Potato,3.79
F2280,Amit,Maharashtra,Ricex,2.67
F8518x,Rajesh,Maharashtra,Wheat,1.22
F7065,Amit,Maharashtra,Potato,3.36
F9133,Unknown,Punjab,Maize,2.86
F7988,Manoj,Unknown,Soybean,2.89
F2555,Manoj,Punjab,Rice,3.15
F3616,Ravi,Punjab,Wheat,4.91
F7412,Manoj,Karnataka,Soybean,1.14
F5614,Unknown,UPx,Potato,4.85
F6461x,Unknown,UP,Rice,5.1
F7201,Amit,UP,Wheat,3.54
F8634,Unknown,Haryana,Maize,4.96
F1046x,Sunil,Haryana,Maize,3.58
F2095,Manoj,Maharashtra,Potato,3.66
F5936x,Manoj,Maharashtra,Rice,1.16
F6060,Manoj,Karnataka,Potato,2.93
F3526,Sunil,Maharashtra,Rice,4.32
F7394,Amit,Punjab,Potato,2.7
F6700,Rajesh,Karnataka,Potato,3.32
F4978,Ravi,Punjab,Wheat,1.12
F9974,Sunil,Punjabx,Maize,3.65
F9270,Sunilx,Maharashtrax,Wheat,4.66
F1202,Amit,Haryana,Rice,5.7
F5112,Ravi,Maharashtra,Potato,2.95
F3709,Unknown,Punjab,Maize,2.77
F8443,Rajesh,Karnataka,Potato,3.77
F3451,Unknown,Haryana,Rice,2.68
F5369,Rajesh,UP,Potato,2.78
F6465,Manoj,Haryana,Wheat,5.11
F1612,Amit,Karnataka,Rice,4.3
F4560,Manoj,Maharashtrax,Wheat,4.98
F2772,Ravi,Punjab,Potato,5.12
F7585,Manoj,Haryana,Potato,1.17
F8187,Rajesh,Karnataka,Maize,4.91
F1885,Amit,Punjab,Soybean,1.29
F9107,Unknownx,Maharashtra,Potato,4.89
F9375,Sunil,Karnataka,Rice,3.61
F7082,Amit,Unknown,Potato,4.2
F6598,Manoj,UP,Soybean,4.46
F1224,Ravi,Unknown,Maize,4.55
F6924,Ravi,UP,Ricex,2.63
F1308,Sunil,Maharashtra,Rice,3.6
F8364,Unknown,Haryana,Maize,1.3
F1503,Sunil,Karnataka,Soybean,4.23
F1056,Amit,Maharashtra,Soybean,1.16
F3850,Rajesh,UP,Soybeanx,3.61
F8346,Manoj,Karnataka,Potato,3.4
F1682,Manoj,Karnataka,Potato,3.5
F6703,Rajesh,Haryana,Wheat,5.29
F5958,Manoj,Maharashtra,Soybean,5.32
F4667,Amitx,Haryana,Maize,5.19
F4455,Unknown,Haryana,Maize,3.54
F9613x,Ravi,Punjab,Maizex,2.9
F4473,Unknown,UP,Soybean,3.47
F8383,Amit,UP,Rice,1.16
F8336,Unknown,Maharashtra,Wheat,3.6
F8650,Sunil,UP,Maize,3.63
F8678,Unknown,Punjab,Maize,4.16
F4041,Amit,UP,Wheat,4.8
F1548,Ravi,UP,Rice,5.17
F1722,Amit,Punjab,Wheat,1.21
F7580,Ravi,Haryana,Maize,5.15
F6857,Sunil,Maharashtra,Potato,1.15
F8172,Amit,Maharashtra,Maize,3.41
F7797,Unknownx,UP,Potato,4.87
F9839,Ravi,Punjabx,Rice,3.45
F2731,Manoj,Karnataka,Wheat,3.62
F4739,Sunil,UP,Wheat,3.58
F7209,Sunil,Haryana,Maize,4.19
F5258,Manoj,Karnataka,Soybean,4.22
F2497,Unknown,UP,Rice,3.65
F6630,Unknown,Punjab,Maize,3.38
F4546,Rajesh,Punjab,Maize,5.16
F1120,Amit,Haryana,Wheat,3.04
F9931,Manoj,Haryana,Potato,4.37
F6747,Rajesh,Unknownx,Maize,3.63
F2121,Unknown,UP,Rice,4.33
F8541,Rajesh,UP,Soybean,3.81
F9684,Manoj,Punjab,Potato,1.16
F5640,Rajesh,Karnataka,Maize,4.74
F2794,Manoj,Karnataka,Potato,3.59
F3117,Ravi,UP,Wheat,2.61
F1941,Ravi,Haryana,Potato,3.85
F3258,Ravi,Maharashtrax,Maize,5.05
F4523,Rajesh,UPx,Rice,3.29
F9831,Unknown,Punjabx,Wheatx,3.4
F3533,Ravi,Maharashtra,Soybean,2.77
F3024,Ravi,Unknown,Maize,2.8
F4844,Unknownx,Maharashtra,Rice,3.7
F7725,Ravi,Haryana,Wheat,3.25
F8401,Sunil,Punjab,Rice,2.81
F1801,Sunil,Unknownx,Rice,3.4
F3175,Rajesh,Unknown,Wheat,3.57
F5337,Amit,UP,Wheat,4.74
F5271,Sunil,Karnataka,Maize,3.43
F1825,Amit,Maharashtra,Potato,5.31
F6854,Unknown,Maharashtra,Wheatx,3.63
F8671,Manoj,Karnataka,Rice,3.5
F8748,Unknown,Haryana,Maize,3.43
F1627,Rajesh,Haryana,Wheat,2.7
F9079,Amit,Haryana,Maize,3.41
F8006,Unknown,UPx,Potato,4.93
F1590,Manoj,Punjab,Wheat,1.32
F8178,Rajesh,Karnataka,Rice,3.05
F5020,Sunil,Unknown,Potato,5.13
F3385,Unknown,Haryana,Rice,4.44
F5321,Manoj,Karnataka,Wheat,5.07
F6735,Amit,Haryana,Wheat,2.75
F2610,Unknown,Maharashtra,Potato,5.15
F1886x,Sunil,Haryana,Rice,4.49
F3226,Sunil,Maharashtra,Rice,3.42
F5567,Ravi,Haryana,Maize,3.74
F3885x,Rajesh,Karnataka,Wheat,3.44
F4872,Amit,Punjab,Soybean,3.55
F7161,Manoj,Punjab,Rice,1.16
F8033,Unknown,Unknown,Potato,1.25
F6987,Ravi,Karnataka,Rice,3.51
F2953,Sunil,Punjab,Maize,3.53
F9701,Amit,Unknown,Soybean,1.09
F7033,Manoj,Maharashtra,Potato,2.8
F3958,Sunil,Punjab,Soybean,1.11
F6225,Unknown,UP,Maize,1.23
F4605,Ravix,Karnataka,Soybean,3.78
F5977,Unknown,Punjab,Rice,3.68
F9547,Amit,Karnatakax,Soybean,3.19
F1946,Rajesh,Punjab,Soybean,1.2
F8219,Rajesh,Maharashtra,Wheat,4.45
F2705x,Sunil,Haryana,Maize,2.77
F4504,Unknown,Punjab,Wheat,3.53
F9602,Rajesh,UP,Soybean,4.8
F7290,Amit,Haryana,Wheat,3.69
F9859,Ravi,Karnataka,Maize,4.18
F1370,Amit,Unknown,Potato,1.23
F6852,Rajesh,Unknown,Potato,3.17
F3441,Unknown,Punjab,Rice,1.2
F5044,Rajesh,Unknown,Potato,3.62
F2273,Manoj,Karnataka,Soybean,5.04
F7108,Sunil,Punjab,Soybean,1.19
F8346x,Ravi,Haryanax,Rice,2.78
F8441,Unknown,Karnataka,Soybean,4.33
F8720,Amit,Maharashtra,Wheat,4.57
F7706,Manoj,UP,Maize,1.21
F6951,Unknown,Maharashtra,Soybean,3.44
F5387,Sunil,UP,Soybean,3.6
F1020,Rajesh,Haryana,Maize,3.49
F7513,Sunil,Maharashtra,Potato,1.25
F8467,Amit,Haryana,Wheat,1.2
F8483,Manoj,UP,Wheat,3.42
F3821,Amit,Unknown,Maizex,1.21
F5567,Ravi,Punjab,Potato,1.15
F2053,Unknown,Karnataka,Maize,4.89
F9506,Rajesh,Haryana,Wheat,3.47
F2862,Rajesh,Punjab,Maize,5.03
F4529,Manoj,Punjab,Wheat,4.93
F4130,Manoj,Punjabx,Potato,1.18
F9740,Sunil,Unknown,Soybean,4.31
F8273,Ravi,Maharashtra,Maize,3.35
F5674,Amit,Unknown,Maizex,4.9
F7817x,Ravi,Maharashtra,Rice,2.86
F6596,Unknown,Maharashtra,Rice,4.33
F3208,Amit,Unknown,Rice,2.69
F6139,Rajesh,UP,Wheat,1.24
F9068,Unknown,Unknown,Wheat,1.33
F8202x,Rajesh,Unknown,Potatox,1.23
F5877,Ravi,Haryana,Soybean,2.84
F1998,Ravi,Unknown,Potato,5.1
F8075,Sunil,Maharashtra,Soybean,2.6
F2692,Unknown,Unknown,Soybean,3.25
F4157,Sunil,Haryana,Maize,4.64
F7165,Rajesh,Haryana,Rice,2.77
F8797,Sunil,UP,Wheat,4.87
F6668x,Amit,Karnataka,Rice,2.79
F3878,Ravi,Haryana,Soybean,2.75
F4250,Amit,Unknown,Wheat,3.63
F4666,Rajesh,Haryana,Wheat,1.1
F4004,Manoj,UP,Soybeanx,4.98
F4070,Unknown,Punjabx,Rice,2.79
F6293,Sunil,UP,Rice,2.96
F3283,Sunil,Unknown,Soybean,3.44
F9993,Sunil,Karnataka,Maize,1.14
F4488,Rajeshx,UP,Maize,2.73
F2312x,Ravi,Unknown,Wheat,1.24
F7837,Unknown,UP,Rice,5.33
F7643,Unknown,Unknown,Maize,4.34
F7633,Ravi,Haryana,Maize,5.25
F1629,Sunil,Haryana,Potato,1.23
F9693,Rajesh,UP,Maize,1.17
F4895,Manoj,Karnataka,Wheat,3.71
F2731,Amit,Punjab,Wheat,4.17
F7434,Amit,Maharashtra,Potato,4.79
F4389,Manoj,Unknown,Potato,3.71
F5376,Rajesh,Haryana,Potato,3.53
F7323,Amit,Karnataka,Potato,1.24
F9749,Manoj,Karnataka,Potato,3.34
F7293,Sunil,Karnataka,Rice,4.18
F6951,Rajesh,Unknown,Soybean,1.08
F5375,Ravi,UP,Rice,4.51
F9027,Rajesh,Maharashtra,Rice,5.24
F7431,Amit,Karnataka,Potato,4.94
F5804,Ravi,Maharashtra,Rice,4.81
F3222,Rajesh,Haryana,Maize,3.29
F5460x,Ravix,Punjab,Potato,3.7
F2610,Rajesh,Karnataka,Maize,3.21
F1698,Unknown,Haryana,Wheat,4.96
F6933,Unknown,Punjab,Maize,3.39
F3701,Sunil,Unknown,Rice,2.82
F4087,Rajesh,Maharashtra,Wheat,2.71
F1741,Ravi,Haryana,Rice,5.1
F2948,Amit,Unknown,Wheat,2.82
F8850,Manoj,Haryana,Ricex,3.71
F3914,Manoj,Haryana,Potato,5.31
F4341,Sunil,Punjab,Potato,4.53
F1862,Amit,Karnataka,Wheat,3.46
F5959,Manoj,Punjab,Potato,3.04
F5295,Sunil,Unknown,Wheat,3.95
F5728,Rajeshx,UP,Wheat,4.75
F8475,Amit,Unknown,Wheat,1.19
F3858,Manoj,Karnataka,Wheat,3.34
F1531,Unknown,Karnataka,Rice,4.98
F7159,Ravi,Maharashtra,Wheat,1.21
F4317x,Ravi,Karnataka,Rice,3.55
F4752,Manoj,Karnataka,Maize,1.17
F1535,Amit,Punjab,Maize,3.45
F5081,Amit,Haryana,Wheat,4.65
F4038,Amit,Maharashtra,Potato,3.49
F1483,Ravi,Karnataka,Maize,5.27
F8233,Unknown,Maharashtra,Potato,5.47
F2958,Ravi,Karnataka,Maize,2.79
F7597,Manoj,UP,Maize,2.76
F6596,Ravi,UP,Maize,3.39
F4388,Ravi,Maharashtra,Rice,3.27
F6250,Amit,UP,Soybean,1.27
F3765,Sunil,UP,Soybean,5.04
F1382,Manojx,Punjab,Soybean,2.8
F7469,Rajesh,Haryana,Potato,1.26
F5192,Amit,Haryana,Potato,3.6
F4273,Ravi,Punjab,Potato,4.45
F1469,Ravi,Punjab,Soybeanx,1.28
F2216,Amit,Karnataka,Soybean,4.55
F5305,Unknown,Unknown,Wheat,2.69
F6045,Manoj,Karnataka,Maize,2.88
F1268,Amit,Punjab,Wheat,1.17
F3099,Ravi,Unknown,Maize,4.52
F3695,Unknown,Maharashtra,Potato,3.84
F1019,Ravi,Haryana,Potato,2.67
F5399,Sunil,Punjab,Rice,4.55
F8648,Sunil,Haryana,Potato,3.54
F4998x,Rajesh,Haryana,Potato,3.44
F4411,Amit,Haryana,Soybean,3.5
F1569,Unknown,Maharashtra,Soybean,1.15
F8566,Ravi,Maharashtra,Maize,5.55
F1263,Unknown,Punjab,Wheat,4.85
F7331,Rajesh,Haryana,Potato,3.38
F7163x,Ravi,Unknown,Maize,1.25
F2595,Unknown,UP,Potato,4.4
F7803,Sunil,Punjab,Potato,3.52
F3455,Unknown,Haryana,Potato,3.71
F5561,Amit,Karnataka,Maize,3.33
F8916,Sunil,Unknown,Wheat,2.58
F8318,Unknown,UP,Potato,2.99
F6387,Rajesh,Maharashtra,Maize,3.34
F5984,Unknown,Unknown,Potato,1.2
F3469,Manoj,Maharashtra,Rice,1.11
F7182,Sunil,Karnatakax,Rice,3.62
F6219,Sunil,Karnataka,Soybean,2.76
F8162,Rajesh,Punjab,Potato,3.33
F6172,Rajesh,Punjabx,Potato,1.21
F1352,Amit,Unknown,Rice,1.26
F5084,Amit,Maharashtra,Potato,3.58
F2463x,Rajesh,Karnataka,Soybean,3.28
F5562,Unknownx,Karnataka,Potato,1.18
F3139,Manoj,Karnataka,Maize,3.79
F4357,Manojx,UPx,Potato,3.3
F9642,Sunil,Karnataka,Rice,4.62
F4361,Manojx,UP,Rice,3.52
F2727,Unknown,Maharashtra,Wheatx,1.09
F6110,Ravi,Punjab,Potato,3.43
F2287,Manoj,Unknown,Soybean,3.37
F5285,Ravi,Punjab,Soybean,5.38
F8658,Unknown,Unknown,Maize,1.25
F9870,Sunil,Unknown,Soybean,4.57
F2629,Sunilx,Haryanax,Maize,4.76
F8413,Manoj,Unknown,Maize,3.62
F5439,Ravi,Punjabx,Maize,2.99
F1427,Ravi,Maharashtra,Soybean,1.25
F3700,Manoj,Haryana,Maize,3.46
F5116,Sunil,Maharashtra,Soybean,2.84
F5404,Rajesh,Maharashtra,Potato,2.84
F3835,Unknown,Unknown,Potato,2.8
F6946,Unknown,Karnataka,Maize,3.22
F9619,Unknown,Haryana,Soybean,4.91
F8718,Manoj,Haryana,Soybean,4.39
F9220,Sunil,Punjab,Potato,5.03
F3144,Ravi,Maharashtra,Wheat,3.73
F3335,Ravi,Punjab,Wheat,1.23
F3847,Unknown,UP,Rice,3.46
F9090,Amit,UP,Maize,3.27
F2504,Unknown,Punjab,Wheat,2.83
F8116,Amit,Maharashtrax,Maize,2.63
F2792,Rajesh,Punjab,Maize,4.54
F2849,Manoj,UP,Potato,3.5
F8759,Amit,UP,Maize,1.22
F5568,Sunil,Karnataka,Maize,4.47
F3015,Sunil,Punjab,Rice,4.96
F9898,Ravi,Maharashtra,Wheat,4.61
F6549,Ravi,Karnataka,Potato,3.46
F2747,Unknown,Maharashtra,Rice,3.79
F6315,Manoj,Unknown,Soybean,3.39
F2526,Ravi,Unknown,Potato,1.26
F1529,Rajesh,UPx,Soybean,4.81
F9176,Unknown,UP,Soybean,3.72
F1626,Sunil,Unknown,Potato,5.19
F3708,Manoj,Haryana,Maize,3.86
F7568,Sunil,Maharashtra,Wheat,2.83
F3009,Unknown,Maharashtra,Potato,1.17
F9049,Ravi,UP,Wheat,5.06
F7940,Ravi,Unknown,Soybean,4.85
F8514,Rajesh,Maharashtra,Rice,1.21
F8388,Manoj,UP,Maize,5.06
F6613,Rajeshx,UP,Rice,3.92
F6062,Ravi,Maharashtra,Wheat,3.82
F3058,Unknown,Haryana,Wheat,2.56
F8729,Sunil,UP,Rice,2.82
F8970x,Manoj,Haryana,Maize,5.29
F9307,Amit,Karnatakax,Wheat,4.85
F7405,Sunil,Unknown,Rice,1.19
F4769,Manoj,Karnataka,Rice,2.74
F2608,Sunil,UP,Soybean,2.84
F6344,Unknown,Punjab,Wheatx,3.56
F1823,Unknown,Maharashtra,Maize,4.41
F7658,Manoj,Unknownx,Rice,4.76
F6311,Manoj,Maharashtra,Potato,3.57
F2679,Rajesh,Karnatakax,Soybean,2.98
F6722,Sunil,Haryana,Rice,4.47
F9387,Amitx,Maharashtra,Wheat,1.33
F6146,Ravi,Karnataka,Rice,2.87
F5224,Sunil,Karnataka,Rice,2.84
F9845,Ravi,Haryana,Rice,3.44
F3617,Sunil,UP,Soybean,3.82
F5251,Unknown,UP,Potato,4.59
F5973,Manoj,Punjab,Soybean,1.15
F4149,Ravi,Haryana,Soybean,1.19
F1668,Rajeshx,UP,Potato,4.41
F2615,Amit,Unknownx,Maize,4.77
F6909,Ravi,Karnataka,Wheat,4.8
F1026,Manoj,UP,Wheat,4.6
F1510,Ravi,UP,Ricex,4.9
F3764,Amit,Punjab,Rice,4.69
F7690,Rajesh,Punjab,Potato,5.38
F5831,Unknown,Maharashtra,Wheat,3.47
F1395,Unknown,Unknown,Rice,1.17
F8787,Unknownx,Punjab,Maize,3.59
F5285,Rajesh,Maharashtra,Potato,3.53
F9905,Rajesh,Punjab,Maize,3.27
F6339,Rajesh,Maharashtrax,Wheat,1.13
F9476,Ravi,Punjab,Maize,3.5
F3192,Sunil,Haryana,Soybean,4.64
F8084,Ravi,Karnataka,Maize,1.09
F2406,Unknown,Punjab,Potato,3.23
F3200,Unknown,Unknown,Rice,4.79
F5136,Rajesh,Haryana,Soybean,3.44
F9557,Ravi,Karnataka,Rice,4.1
F7327,Rajeshx,Maharashtra,Maize,2.76
F9359,Unknown,Unknown,Wheat,2.6
F7063,Ravi,Maharashtra,Wheat,3.39
F6825,Unknown,Haryana,Rice,3.58
F8000,Unknown,UP,Maize,3.16
F6916,Manoj,Haryana,Wheat,3.37
F1733,Manoj,Maharashtra,Soybean,4.58
F5165,Amit,Maharashtra,Maize,4.11
F8855,Amit,Haryana,Soybean,1.25
F5492,Unknown,Karnataka,Rice,3.28
F7789,Ravi,UP,Rice,3.38
F9366,Amit,Haryana,Rice,2.96
F4745,Manoj,Punjabx,Soybean,3.57
F8545,Manoj,UP,Wheatx,5.04
F9480,Rajesh,Haryana,Wheatx,4.64
F2541,Amit,Maharashtra,Maize,3.52
F2402,Unknown,Unknown,Soybean,3.46
F1232,Unknown,Punjab,Rice,3.39
F6720,Rajesh,UP,Maize,4.61
F5955,Manoj,Punjab,Wheat,3.37
F2557,Manoj,Karnataka,Soybean,5.01
F8763,Sunil,Unknown,Rice,3.66
F7307,Ravi,Punjab,Potato,3.37
F7848,Sunil,Punjab,Wheat,1.21
F4765,Ravi,Punjab,Potato,4.36
F4859,Rajesh,Maharashtrax,Soybean,1.22
